,YEAR,MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,CRS_ARR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
136,2008,3,2,CO,IAH,TX,HNL,HI,935,1305,3904.0,1,0,0,0,0
137,2008,3,4,CO,IAH,TX,HNL,HI,935,1305,3904.0,1,0,0,0,0
138,2008,3,3,CO,IAH,TX,HNL,HI,935,1305,3904.0,0,0,0,0,1
139,2008,3,4,CO,IAH,TX,HNL,HI,935,1305,3904.0,1,0,0,0,0
140,2008,3,3,CO,IAH,TX,HNL,HI,935,1305,3904.0,1,0,0,0,1
141,2008,3,7,CO,IAH,TX,HNL,HI,935,1245,3904.0,1,0,0,0,0
142,2008,3,6,CO,IAH,TX,MSY,LA,1755,1901,305.0,1,0,0,0,0
143,2008,3,1,CO,IAH,TX,MSY,LA,1755,1906,305.0,1,0,1,0,1
144,2008,3,4,CO,IAH,TX,MSY,LA,1755,1906,305.0,0,0,1,0,0
145,2008,3,5,CO,IAH,TX,MSY,LA,1755,1906,305.0,0,0,1,1,0
146,2008,3,7,CO,IAH,TX,MSY,LA,1755,1906,305.0,1,0,0,0,1
147,2008,3,1,CO,IAH,TX,MSY,LA,1755,1906,305.0,1,0,0,0,1
148,2008,3,5,CO,IAH,TX,MSY,LA,1755,1906,305.0,1,0,0,0,0
149,2008,3,5,CO,IAH,TX,MSY,LA,1755,1906,305.0,0,0,1,0,0
150,2008,3,6,CO,IAH,TX,SAT,TX,1545,1641,191.0,0,0,1,0,1
151,2008,3,1,CO,IAH,TX,SAT,TX,1620,1721,191.0,0,1,1,0,1
152,2008,3,3,CO,IAH,TX,SAT,TX,1620,1721,191.0,1,0,0,0,0
153,2008,3,5,CO,IAH,TX,SAT,TX,1630,1733,191.0,1,0,1,0,0
154,2008,3,1,CO,IAH,TX,SAT,TX,1620,1721,191.0,1,0,1,0,0
155,2008,3,5,CO,IAH,TX,SAT,TX,1630,1733,191.0,1,0,0,0,0
156,2008,3,7,CO,IAH,TX,SAT,TX,1610,1711,191.0,1,0,0,0,0
157,2008,3,2,CO,IAH,TX,SAT,TX,1620,1721,191.0,0,1,1,0,1
158,2008,3,3,CO,IAH,TX,SAT,TX,1620,1721,191.0,1,0,1,0,0
159,2008,3,6,CO,IAH,TX,SAT,TX,1545,1641,191.0,1,0,1,0,0
160,2008,3,7,CO,IAH,TX,SAT,TX,1610,1711,191.0,1,0,0,0,1
161,2008,3,1,CO,IAH,TX,DEN,CO,1550,1725,862.0,0,0,1,0,1
162,2008,3,4,CO,IAH,TX,DEN,CO,1550,1725,862.0,1,0,0,0,0
163,2008,3,1,CO,IAH,TX,DEN,CO,1550,1725,862.0,1,0,1,0,0
164,2008,3,6,CO,IAH,TX,DEN,CO,1550,1717,862.0,0,0,1,0,0
165,2008,3,2,CO,IAH,TX,DEN,CO,1550,1725,862.0,0,1,1,0,1
166,2008,3,3,CO,IAH,TX,DEN,CO,1550,1721,862.0,1,0,1,0,0
167,2008,3,6,CO,IAH,TX,DEN,CO,1550,1717,862.0,0,1,1,0,0
168,2008,3,7,CO,IAH,TX,DEN,CO,1635,1807,862.0,0,0,1,0,0
169,2008,3,7,CO,IAH,TX,DEN,CO,1715,1847,862.0,1,0,1,0,0
170,2008,3,1,CO,IAH,TX,DEN,CO,1550,1725,862.0,1,0,1,0,1
171,2008,3,1,CO,IAH,TX,EWR,NJ,1043,1525,1400.0,0,0,1,0,0
172,2008,3,2,CO,IAH,TX,EWR,NJ,1040,1519,1400.0,0,0,1,0,0
173,2008,3,6,CO,IAH,TX,EWR,NJ,1040,1519,1400.0,0,0,1,0,0
174,2008,3,1,CO,IAH,TX,EWR,NJ,1040,1522,1400.0,0,1,1,0,1
175,2008,3,3,CO,IAH,TX,EWR,NJ,1040,1516,1400.0,0,0,1,0,1
